source_file,frame_no,timestamp_epoch,tx,rx,bssid,frame_protocols,type_subtype_hex,phase,ap_identity,ssid,rsn_present,akm_suites,pairwise_cipher,pmf_capable,pmf_required,auth_alg,assoc_status_code,has_eapol,eapol_msg_num,eapol_replay_counter
track3_filtered_baseline_authorized_only.pcapng,1,1781520173.392099000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,2,1781520173.597885000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,3,1781520173.698942000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,4,1781520174.313490000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,5,1781520174.520187000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,6,1781520174.927604000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,7,1781520175.237890000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,8,1781520175.267703000,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000a,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,9,1781520175.440046000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,10,1781520176.464309000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,11,1781520176.771745000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,12,1781520176.973809000,d6:35:1d:9f:89:fc,42:e3:1a:15:a7:d8,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0005,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,13,1781520176.977819000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,14,1781520177.181826000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,15,1781520177.283800000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,16,1781520177.298756000,32:0a:af:e3:81:b2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,radiotap:wlan_radio:wlan,0x0004,discovery,unknown,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,17,1781520177.366902000,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan:llc:eapol,0x0028,key_exchange,ap1,,0,,,,,,,1,,1
track3_filtered_baseline_authorized_only.pcapng,18,1781520177.389993000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,19,1781520177.389996000,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,20,1781520177.510042000,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,21,1781520177.512996000,d6:35:1d:9f:89:fc,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,22,1781520177.590977000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,23,1781520177.622514000,d6:35:1d:9f:89:fc,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,24,1781520177.696774000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,25,1781520177.769878000,32:0a:af:e3:81:b2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,radiotap:wlan_radio:wlan,0x0004,discovery,unknown,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,26,1781520177.780197000,32:0a:af:e3:81:b2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,radiotap:wlan_radio:wlan,0x0004,discovery,unknown,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,27,1781520177.795989000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,28,1781520177.897944000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,29,1781520178.512347000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,30,1781520178.716922000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,31,1781520178.921811000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,32,1781520179.025671000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,33,1781520179.228417000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,34,1781520179.434142000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,35,1781520179.535934000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,36,1781520179.843065000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,37,1781520179.946248000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,38,1781520180.047794000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,39,1781520180.252420000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,40,1781520180.359868000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,41,1781520180.764441000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,42,1781520180.969822000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,43,1781520182.097289000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,44,1781520182.303184000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,45,1781520182.407824000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,46,1781520183.143191000,32:0a:af:e3:81:b2,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,47,1781520183.427042000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,48,1781520183.530929000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,49,1781520183.836541000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,50,1781520184.554048000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,51,1781520186.296039000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,52,1781520187.011086000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,53,1781520187.113266000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,54,1781520187.318122000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,55,1781520187.420615000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,56,1781520187.523698000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,57,1781520187.932790000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,58,1781520187.987727000,d6:35:1d:9f:89:fc,2a:87:b1:34:16:98,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0005,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,59,1781520188.036667000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,60,1781520192.032757000,d6:35:1d:9f:89:fc,70:c9:32:db:39:9c,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,61,1781520192.103898000,d6:35:1d:9f:89:fc,70:c9:32:db:39:9c,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0005,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,62,1781520192.140941000,70:c9:32:db:39:9c,d6:35:1d:9f:89:fc,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x000d,other,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,63,1781520192.644034000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,64,1781520192.848456000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,65,1781520193.667111000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,66,1781520193.974862000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,67,1781520194.181628000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,68,1781520194.283057000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,69,1781520194.793690000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,70,1781520194.999788000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,71,1781520195.101881000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,72,1781520195.305608000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,73,1781520195.409865000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,74,1781520195.612635000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,75,1781520195.715881000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,76,1781520195.919855000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,77,1781520196.124944000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,78,1781520196.330369000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,79,1781520196.432068000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,80,1781520196.534906000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,81,1781520196.842212000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,82,1781520196.946819000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,83,1781520197.252012000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_baseline_authorized_only.pcapng,84,1781520197.354966000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,1,1781520222.009810000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,2,1781520222.113065000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,3,1781520222.215127000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,4,1781520222.239427000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,5,1781520222.315696000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,6,1781520222.423073000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,7,1781520222.444160000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,8,1781520222.522262000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,9,1781520222.623870000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,10,1781520222.647014000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,11,1781520222.727443000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,12,1781520222.830874000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,13,1781520222.930273000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,14,1781520223.034041000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,15,1781520223.134854000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,16,1781520223.237210000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,17,1781520223.273027000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,18,1781520223.342136000,c8:3a:35:c2:e0:b7,ff:ff:ff:ff:ff:ff,c8:3a:35:c2:e0:b7,radiotap:wlan_radio:wlan,0x0008,discovery,ap2,,0,,,,,,,0,,
track3_filtered_modified_authorized_only.pcapng,19,1781520223.368231000,d6:35:1d:9f:89:fc,ff:ff:ff:ff:ff:ff,d6:35:1d:9f:89:fc,radiotap:wlan_radio:wlan,0x0008,discovery,ap1,,0,,,,,,,0,,
